2008-Mar-26/12:31:27.328,11699449.000,15732280.000,17353578.000,18001374.000,17967434.000,17132152.000,15403999.000,11589219.000
2008-Mar-26/12:33:03.504,15357012.000,16733578.000,18422726.000,19746100.000,19300152.000,18197648.000,16400470.000,15476990.000
2008-Mar-26/12:34:39.680,15569070.000,17695698.000,19025534.000,20196288.000,20052976.000,18858642.000,17351482.000,15259378.000
2008-Mar-26/12:36:15.856,14637035.000,17021416.000,19175574.000,20028344.000,20120876.000,18921756.000,16784788.000,14072998.000
2008-Mar-26/12:37:52.033,15536678.000,19139532.000,20990706.000,21945494.000,21430828.000,20857972.000,19097684.000,14745225.000
2008-Mar-26/12:39:31.215,17136582.000,20031156.000,21577900.000,21816936.000,21864040.000,21130000.000,19721458.000,17259640.000
2008-Mar-26/12:41:07.391,13514345.000,17606794.000,19736778.000,20782868.000,20332092.000,19312366.000,17006024.000,13310693.000
2008-Mar-26/12:42:43.567,14277721.000,19015102.000,20551780.000,20749978.000,20860270.000,20213760.000,18607560.000,13873218.000
2008-Mar-26/12:44:19.743,15485196.000,17792446.000,19449252.000,20155038.000,20066588.000,19223822.000,18073740.000,15088233.000
2008-Mar-26/12:45:55.920,15291100.000,17373328.000,19420114.000,19815852.000,19797334.000,19030452.000,16893436.000,14928611.000
2008-Mar-26/12:47:32.096,15178885.000,17001480.000,18552126.000,19702764.000,19528738.000,18167124.000,16752645.000,15608617.000
2008-Mar-26/12:49:08.272,15301294.000,16845386.000,18259332.000,19127896.000,18790484.000,17829676.000,16499364.000,15541280.000
2008-Mar-26/12:50:44.448,14141963.000,17673316.000,18916066.000,19627234.000,19371300.000,18537716.000,17395628.000,14199939.000
2008-Mar-26/12:52:20.625,12860541.000,17779422.000,19975488.000,20188934.000,20013492.000,19640426.000,17465278.000,13508237.000
2008-Mar-26/12:53:56.801,16696675.000,18522920.000,19681024.000,20127696.000,20033710.000,19385112.000,18277238.000,17007552.000
2008-Mar-26/12:55:32.977,17880214.000,19832418.000,21022520.000,21360834.000,21517630.000,20859108.000,19365110.000,17497402.000
2008-Mar-26/12:57:09.153,17577008.000,18969930.000,20450686.000,21394338.000,21511888.000,19809102.000,18730160.000,17968380.000
2008-Mar-26/12:58:45.330,16897508.000,19059494.000,20196740.000,21095956.000,20981878.000,20059138.000,18877132.000,17457672.000
